rw;rwz;rwz;rwz;rf;b;rfz;rw;resub -z;rf;
resub;rfz;resub -z;rw;resub -z;rf;rf;b;rf;b;
resub -z;resub -z;rfz;b;rwz;rwz;rw;rwz;rfz;b;
rf;b;rf;resub -z;b;rwz;resub;rw;rfz;rfz;
rf;rf;rf;rf;rw;rw;resub;rwz;b;rwz;
rwz;rwz;rw;rf;resub;resub;resub -z;rwz;b;resub;
rfz;resub;rwz;rw;b;rfz;resub -z;rfz;rfz;rf;
resub -z;rwz;resub -z;rwz;rw;rwz;rfz;resub -z;resub -z;b;
rf;rwz;resub;resub;resub -z;rf;b;rf;rf;rf;
rw;rw;b;rf;resub;b;resub -z;rfz;resub -z;resub -z;
b;resub;resub -z;rfz;rf;rwz;rfz;rw;b;rwz;
b;rfz;b;resub -z;resub;resub;b;rw;b;rf;
resub -z;rf;b;rw;b;rf;b;resub;rf;resub;
rfz;rw;rwz;rwz;rf;rw;resub -z;b;resub -z;rwz;
rf;rw;b;rfz;resub;rf;resub;rfz;rw;resub;
b;b;rfz;rfz;rf;resub;rfz;rfz;b;rw;
rw;rf;resub;b;rfz;rfz;resub;rfz;rf;resub -z;
rwz;rf;rwz;resub -z;b;b;resub -z;rw;b;rwz;
rw;rwz;resub;b;rfz;rwz;rfz;rwz;rfz;rfz;
rf;rfz;resub;rf;b;rf;rw;rwz;rf;resub -z;
rf;resub -z;rf;resub;rwz;rwz;rfz;resub;b;rf;
rfz;resub;rfz;rwz;resub -z;rf;rfz;resub;rf;b;
rwz;resub;resub;rfz;resub -z;resub;rfz;rwz;resub;rw;
rw;resub -z;rw;b;rf;rwz;rwz;resub -z;rw;rw;
b;b;resub -z;rfz;resub;resub;rf;resub -z;resub;b;
resub -z;rfz;rf;b;resub;resub;rfz;rwz;rw;rfz;
resub;rfz;rw;rfz;b;b;rfz;b;rw;rwz;
resub;b;b;rwz;rw;b;resub -z;rw;rw;rf;
rwz;resub -z;rw;resub -z;rfz;rwz;resub -z;rw;rfz;rfz;
resub;resub;rw;resub -z;resub -z;b;rf;rwz;rfz;rw;
resub;resub;resub -z;resub -z;rw;resub;rfz;b;rfz;resub;
rfz;rf;resub -z;rwz;rwz;rfz;rw;b;resub;rfz;
resub -z;rwz;rw;resub;rwz;resub -z;rfz;b;rwz;resub;
resub -z;resub -z;resub;b;rwz;b;rw;resub;resub -z;rfz;
rwz;resub -z;rfz;rwz;b;rfz;b;b;rfz;resub;
resub -z;resub -z;rwz;rwz;rw;rfz;rw;rw;rwz;resub -z;
resub;resub -z;rf;resub -z;resub;rwz;rfz;rf;rwz;resub -z;
rf;b;resub -z;resub -z;rf;rw;rfz;resub -z;rfz;rwz;
rw;resub;rw;rw;resub -z;rw;rw;resub;rfz;rf;
rf;rfz;resub;rw;rw;rwz;rf;rfz;resub -z;rw;
rw;rfz;resub -z;rf;b;rwz;rfz;b;b;rfz;
b;b;rfz;rw;rfz;rw;resub -z;rwz;resub;rfz;
rfz;rf;rw;resub;rf;resub;rf;rf;rf;rw;
rwz;resub;resub;b;rfz;resub -z;b;rf;resub -z;rw;
rfz;rfz;rwz;b;resub;rw;rw;resub;b;rwz;
rfz;rf;rfz;resub;rwz;resub;rwz;resub -z;rw;rf;
rf;rw;resub -z;rf;resub;rf;rf;resub;rwz;rfz;
rf;b;b;b;resub -z;b;rw;resub;rfz;resub -z;
rfz;resub -z;resub -z;rf;rwz;rw;rwz;rf;b;rw;
b;rw;resub -z;rw;rf;resub;resub -z;rfz;resub -z;rf;
rfz;resub;rw;resub;rf;rw;rfz;resub;rwz;rfz;
rwz;b;resub;rf;resub -z;b;b;resub;rwz;b;
rw;rfz;resub;b;resub;rw;rwz;rf;rw;rfz;
rfz;resub -z;resub -z;rwz;rwz;resub -z;rwz;resub -z;rwz;b;
rfz;resub -z;rf;rwz;rf;resub;resub -z;rw;resub -z;rfz;
resub;resub -z;rwz;resub;resub -z;rw;b;b;rfz;resub -z;
rwz;b;b;b;rw;b;rfz;resub;rwz;resub;
rfz;rfz;resub;resub;resub;rfz;resub -z;rwz;rwz;resub -z;
resub -z;rw;resub;rwz;resub -z;rf;resub;b;b;b;
rwz;resub;resub -z;rfz;rf;rwz;rfz;resub;resub -z;resub;
resub -z;rf;rwz;resub;rw;b;b;rf;rfz;resub -z;
rwz;rw;rwz;rw;rf;rfz;rf;b;b;b;
rfz;rw;rf;b;resub;rw;resub -z;b;b;resub -z;
resub;rf;rf;rwz;resub;resub;rw;rf;resub -z;rw;
rfz;rf;rf;rwz;resub -z;rwz;b;rfz;resub;rf;
resub;rw;rwz;rwz;resub;rfz;rw;resub;rw;rfz;
rfz;rf;resub;resub;resub;b;rfz;b;rf;rwz;
resub -z;resub -z;resub;rwz;rw;rwz;rw;rfz;resub -z;resub -z;
resub -z;resub -z;rfz;rwz;rwz;resub;resub -z;resub;rwz;rf;
rwz;rw;resub -z;rfz;rf;resub;rfz;rwz;rf;rw;
resub;resub;rw;rf;rfz;resub;rw;b;rw;rf;
rfz;rfz;rwz;rw;rw;rf;resub;rfz;rfz;rf;
rwz;rwz;rfz;rw;rwz;rw;rw;rw;b;rwz;
rf;rwz;rf;rw;rw;rfz;rw;b;rf;rfz;
rf;resub -z;resub;resub -z;resub -z;rw;rfz;rw;resub;resub -z;
b;rf;rwz;rfz;b;rfz;resub -z;rf;rf;rfz;
b;resub -z;b;resub -z;rfz;resub -z;rwz;rfz;rwz;resub;
rfz;rwz;resub -z;b;resub;rwz;resub -z;resub;resub;rw;
resub;rw;resub -z;rwz;resub;rf;b;rwz;rw;rw;
rw;rwz;rfz;resub -z;resub -z;rf;rf;rfz;rfz;resub;
resub -z;rw;rwz;rw;rwz;rw;b;rw;rf;resub -z;
rwz;b;resub -z;rw;b;rw;rf;resub -z;resub;resub -z;
resub;rw;b;rwz;rfz;resub -z;rw;rw;rf;rf;
b;rw;rf;rwz;rwz;resub -z;rf;resub;rfz;resub -z;
rf;rwz;b;b;resub;rw;rw;resub;rf;rf;
resub -z;rf;rfz;rf;rwz;rwz;resub;rw;rw;rw;
resub;rw;resub -z;resub;rw;rwz;rw;resub;resub;rwz;
rw;rw;rfz;rwz;resub;b;rf;rfz;resub -z;resub -z;
b;resub;rfz;rwz;rfz;rf;rw;rfz;resub -z;rw;
resub;rfz;rfz;resub -z;resub;resub -z;resub;rwz;resub;resub;
rf;rf;rfz;resub;b;rfz;b;rwz;rf;rwz;
b;rf;rf;b;resub;rf;resub;rwz;resub;rw;
rwz;b;rwz;rwz;rwz;resub -z;resub -z;resub -z;b;rfz;
resub;rwz;rf;rw;resub -z;rwz;resub;resub;rw;rw;
rwz;rf;b;rfz;rwz;resub -z;rf;b;rfz;rw;
resub -z;resub;b;rwz;rwz;b;rfz;rw;rfz;rf;
rw;resub;rf;rfz;rw;rfz;rw;resub;rfz;resub;
rwz;b;rfz;rf;rw;rw;b;rwz;rwz;b;
rw;b;resub -z;resub;b;resub;resub -z;b;rw;resub -z;
rwz;resub -z;resub -z;rfz;resub;resub -z;rwz;resub;rfz;resub -z;
rf;rwz;rwz;resub;rw;resub -z;rfz;rw;rw;rf;
resub -z;rf;rw;resub -z;resub;rwz;rwz;resub;rf;resub;
b;rfz;resub -z;rfz;rw;b;resub;resub;resub;rwz;
rwz;b;rfz;b;resub;resub -z;rf;b;resub -z;resub;
rfz;resub;resub -z;resub;resub;rw;resub;rfz;b;b;
resub -z;rfz;rf;rfz;rfz;rfz;rf;resub;rfz;resub;
rfz;resub -z;resub;b;rf;rwz;resub;rf;rf;rwz;
rwz;b;b;resub -z;rfz;rf;resub -z;resub;rwz;b;
rfz;rwz;b;rf;b;rw;rf;b;b;rwz;
rwz;rf;resub -z;b;resub;resub;rfz;rfz;b;resub -z;
b;rfz;rfz;resub -z;rf;rfz;b;resub;resub -z;resub;
rwz;rf;resub;rw;rf;resub;b;rfz;rw;rwz;
rw;rw;resub;rf;rf;rf;rf;rw;rfz;b;
resub -z;rfz;b;b;b;rf;rf;rfz;rwz;rw;
rwz;rwz;rfz;rw;rfz;rwz;rfz;rw;rw;resub -z;
rwz;b;resub;rfz;resub -z;rfz;rw;rfz;rw;resub -z;
b;rf;rfz;rfz;resub -z;resub;b;rwz;b;resub;
resub;resub -z;b;rfz;rw;rfz;rwz;b;rf;rf;
rf;resub;rfz;b;rfz;resub;rwz;resub -z;rfz;rfz;
rwz;rwz;rw;resub -z;rfz;resub;rfz;rwz;rfz;rwz;
rw;rfz;rw;resub -z;resub;resub;b;rw;rf;rw;
resub -z;b;resub -z;resub -z;rwz;b;rw;rw;rf;resub;
b;b;rf;resub;rwz;rf;rfz;resub;rf;rw;
rw;rf;b;rf;rfz;resub;rwz;rwz;rfz;resub;
rfz;rfz;rw;rfz;rfz;rw;b;rw;b;rwz;
rw;rw;rfz;rw;rwz;rw;rwz;resub -z;rf;b;
rw;rw;resub -z;b;rwz;rfz;rwz;b;rfz;rw;
rfz;resub;rf;rf;rwz;resub -z;b;rwz;rf;rfz;
rfz;b;rfz;resub -z;resub -z;resub -z;rw;resub;b;resub;
resub;rw;resub;rwz;rf;resub -z;rwz;rfz;rfz;rwz;
resub;rfz;resub;resub;rf;resub;rf;rfz;rw;resub;
b;rfz;resub;resub -z;rf;rwz;resub;rfz;rw;rfz;
rf;resub;rf;rw;b;resub -z;b;rf;b;rfz;
rwz;rwz;resub;resub;rf;rw;resub -z;b;resub -z;resub;
resub;b;b;rfz;rw;resub;rf;b;resub -z;rw;
rfz;rfz;b;resub;rwz;rwz;rfz;rw;b;rf;
resub -z;rf;rw;rwz;rw;resub -z;b;rf;rwz;b;
b;rf;resub -z;resub;rw;rwz;b;resub;rwz;rfz;
b;resub -z;rw;rw;b;rwz;rwz;rf;rwz;rf;
rfz;resub -z;resub -z;b;rf;rwz;rf;b;rfz;rw;
rw;rfz;b;rf;resub;rw;rw;b;rwz;resub -z;
rw;b;b;rw;rf;resub;resub -z;rwz;resub;rf;
b;rw;rw;resub;rfz;rfz;resub -z;resub;resub -z;rfz;
rwz;rwz;resub;b;rwz;rf;rw;resub -z;rwz;rf;
rf;rf;resub;rw;resub;rfz;b;resub;b;resub;
rf;resub;rwz;b;rf;resub;rw;b;rf;b;
b;b;resub -z;rfz;rwz;resub -z;b;rw;resub;rf;
rf;rwz;resub -z;b;resub -z;rwz;rf;rfz;rwz;rfz;
rf;resub;rw;rfz;rfz;rf;rf;rf;resub;b;
b;b;resub;rwz;rwz;resub;resub;rf;resub;resub -z;
resub -z;resub;rwz;rw;rwz;rw;resub -z;resub;rw;rf;
rw;b;rw;rfz;resub;resub;rf;rwz;rf;rw;
b;rfz;resub -z;rfz;rwz;rwz;resub -z;resub;resub;rf;
rwz;b;rfz;rwz;rwz;rf;resub -z;rw;rw;resub -z;
resub;rfz;rwz;resub;rf;resub -z;rw;b;rwz;b;
rf;resub -z;resub;b;resub -z;rw;rfz;rf;resub;resub -z;
resub -z;resub -z;b;resub -z;rw;rwz;resub;rwz;rw;rwz;
rfz;resub -z;b;rf;rf;b;rfz;rfz;resub;rw;
rw;resub -z;rfz;resub -z;rw;rwz;b;b;rf;b;
rw;rw;rw;rf;resub -z;b;resub;rwz;b;rw;
rwz;rw;rfz;resub -z;resub -z;rf;rfz;rfz;rwz;rf;
resub -z;rfz;rfz;b;rw;rfz;resub -z;resub;rfz;resub;
resub -z;b;resub;resub;rfz;resub;b;rf;resub -z;b;
b;b;rf;b;rw;rw;rfz;resub -z;resub;rwz;
rwz;resub -z;rwz;resub;resub;rw;rw;resub -z;resub;rf;
rfz;resub;b;resub;rwz;b;rf;resub -z;resub;resub -z;
rwz;resub;rw;rf;resub;resub -z;rwz;rf;rfz;rf;
resub -z;resub;resub -z;rfz;rf;rw;resub;b;resub;rw;
rwz;b;rf;resub;rf;resub -z;rfz;b;rwz;rf;
rf;resub;resub -z;b;b;b;rwz;resub -z;b;resub;
b;b;rwz;rwz;rwz;resub -z;rw;resub -z;resub;rw;
rfz;rf;b;resub -z;rw;rwz;rf;rw;rwz;rf;
rfz;rfz;rf;rf;rw;rwz;rfz;rwz;rwz;rw;
resub -z;resub;rwz;resub -z;rfz;b;b;b;rw;resub;
resub;b;rwz;rfz;rf;rf;resub -z;b;rfz;rw;
resub;rwz;rfz;rfz;rwz;rfz;rw;resub;rfz;resub -z;
b;resub;rw;rf;b;rfz;rw;b;rf;rwz;
rf;rf;b;rw;rfz;resub -z;rw;resub -z;rwz;b;
b;rw;rw;rfz;resub;rw;rwz;rw;rwz;b;
resub;rw;rfz;rwz;rf;resub;b;rw;rfz;rwz;
rfz;rw;b;rf;rf;rwz;resub;b;resub;resub -z;
rfz;rfz;rf;rwz;rwz;b;resub;rf;rw;resub;
b;b;b;resub -z;rw;rwz;resub -z;rf;rw;rf;
resub;rf;rfz;resub;b;rf;resub -z;rf;resub -z;rfz;
rfz;b;rf;b;rfz;resub;rfz;b;rfz;rf;
rw;b;rfz;rw;resub;resub;resub -z;resub;resub -z;resub;
rf;rw;rw;resub -z;resub -z;b;rfz;b;resub -z;resub;
rf;rwz;rwz;rf;resub;b;b;rfz;resub -z;rf;
b;rfz;rwz;resub;b;b;rfz;b;resub;rfz;
rf;resub;rw;rw;resub -z;resub;resub;rf;rw;rw;
resub -z;resub;rwz;resub;b;rf;resub;rwz;rwz;rfz;
rwz;rw;resub -z;rwz;resub -z;resub;resub;rwz;rf;rf;
rf;b;rwz;rwz;rwz;resub -z;rwz;rw;b;rwz;
rwz;resub;resub;b;rfz;rfz;b;resub -z;b;rf;
rw;rwz;resub;resub -z;rf;rw;rfz;rw;rwz;rfz;
rfz;rf;rfz;rfz;resub;b;resub;resub -z;rf;resub;
rwz;rf;b;resub;rwz;rfz;rfz;rw;rwz;resub -z;
rf;b;rw;rw;rf;rwz;rfz;resub;resub;resub -z;
rw;resub;rw;resub -z;rwz;b;rf;rw;rwz;rwz;
rw;b;b;rwz;resub -z;rfz;resub;b;resub;resub;
resub -z;resub -z;rw;resub;resub -z;rfz;b;resub -z;rw;b;
rf;rwz;rw;rwz;rwz;b;rwz;rwz;rfz;rfz;
rwz;rw;rf;rwz;resub;resub;resub -z;rwz;resub -z;rfz;
resub;resub;rf;rwz;rfz;rw;resub;rf;rw;resub;
resub -z;rwz;resub -z;b;rw;resub;rf;resub -z;rf;rfz;
rwz;b;rfz;rw;resub;b;rf;resub;resub;b;
resub -z;resub -z;rwz;rf;b;resub -z;rw;rwz;rf;rw;
resub;rwz;rw;b;rfz;b;resub;rf;rf;resub -z;
rw;resub -z;rwz;rf;rfz;rw;resub;rfz;rwz;rf;
b;rwz;rfz;rwz;rf;rf;resub;rf;rw;rw;
rf;resub -z;rwz;rw;resub -z;resub -z;b;resub;rw;rw;
resub -z;resub -z;b;rw;b;resub -z;resub;rf;resub;b;
rf;rf;b;resub;resub;b;rf;b;b;rw;
resub;rwz;rwz;rf;rwz;rfz;rw;rwz;b;rfz;
rfz;rfz;rf;rw;resub -z;b;rw;rf;rw;resub -z;
b;rf;rw;resub;rf;rfz;b;rw;b;b;
resub -z;rw;rw;rfz;rf;rfz;b;resub -z;resub -z;rfz;
rf;rwz;rfz;rwz;rw;rf;resub -z;rwz;rwz;rf;
rfz;rfz;rf;rw;rwz;rwz;rwz;resub -z;resub -z;rw;
rfz;resub;resub;rwz;rw;b;rfz;rwz;rw;rf;
resub;resub -z;rw;b;resub -z;resub -z;rw;resub -z;b;b;
rfz;b;rfz;b;rwz;rf;resub;rw;b;rwz;
rwz;rw;rw;resub;rwz;rfz;rwz;rf;b;rwz;
b;rwz;rwz;rf;rf;resub;resub;resub;rwz;b;
resub -z;rw;rf;rf;b;resub;b;rw;rfz;rf;
resub;rf;rfz;rw;rwz;rfz;rw;rw;rfz;rw;
rf;rwz;b;resub -z;rw;rw;rfz;b;resub;rwz;
rfz;resub;rwz;b;rwz;resub -z;resub;resub -z;resub -z;rw;
rfz;rf;resub;rwz;rfz;resub;resub -z;rf;rw;rfz;
resub -z;rfz;rfz;rwz;rf;rf;b;b;rf;rwz;
rfz;rw;b;resub;b;rf;rwz;rf;resub;rwz;
rw;rf;resub -z;resub;resub -z;b;rw;rf;rwz;resub -z;
rwz;rw;resub -z;rf;resub;rfz;rf;resub;resub;rfz;
resub -z;resub;rfz;b;resub;rf;rfz;rw;resub -z;b;
rfz;resub;rf;rfz;rf;rf;resub;rfz;rw;rw;
b;resub;rwz;resub;rw;rw;resub;rfz;rf;rwz;
b;rwz;b;rf;resub -z;rw;b;resub -z;resub;rwz;
resub;b;rfz;resub -z;resub;rf;resub;rfz;rfz;rw;
rw;resub -z;rf;rw;b;rfz;b;resub;rw;resub -z;
rfz;rw;rfz;rf;rf;resub -z;rw;rw;b;resub;
resub;rwz;rf;rw;resub;b;rf;b;b;b;
resub;rfz;b;resub;resub -z;rw;rw;rfz;rf;b;
b;b;resub;resub -z;b;rfz;b;rwz;resub;rf;
rw;rf;resub -z;rf;rf;rwz;b;rf;rf;b;
b;rfz;b;b;resub;rf;b;rwz;rf;rw;
b;rwz;resub;b;rwz;b;rw;b;b;resub;
rw;rf;rwz;resub;resub;rwz;b;b;b;rf;
resub -z;rf;resub;resub;rf;rfz;rwz;rwz;rwz;rfz;
rwz;resub -z;rwz;rwz;resub -z;b;resub;resub;rf;rfz;
rf;rw;resub;rwz;b;rf;rw;resub;resub;rfz;
rfz;resub -z;resub -z;b;rf;resub;rwz;b;rfz;b;
rw;rf;rwz;rfz;rw;rfz;resub -z;b;rfz;rw;
b;rwz;resub -z;rw;rf;rwz;rwz;rfz;b;resub;
rwz;rfz;rwz;rw;rw;resub;rfz;resub;rfz;rf;
rf;rf;resub -z;rfz;b;rf;rwz;rf;rwz;b;
resub;rwz;rwz;rw;rf;rfz;rfz;rwz;rwz;rwz;
resub;rfz;b;rwz;rwz;rwz;resub;rw;rfz;b;
b;rw;rfz;b;rfz;b;rw;rfz;rw;resub;
rf;rf;b;resub -z;rf;rf;rw;b;resub -z;rf;
rfz;rfz;rf;rfz;rfz;rw;rwz;rwz;rwz;rw;
resub;b;b;rwz;rfz;rf;b;rwz;resub -z;resub;
resub;rf;rw;rw;rfz;rf;b;resub;resub;rwz;
rw;rfz;rwz;rfz;rf;rf;rfz;rwz;b;b;
resub;rw;rw;resub -z;resub;rf;rw;resub -z;b;resub -z;
rf;rf;b;resub;rwz;rwz;resub -z;rw;rwz;resub -z;
rwz;resub;resub;rf;resub;resub -z;resub -z;rfz;resub -z;rf;
rwz;resub -z;rwz;resub;rwz;rf;b;rfz;resub -z;rwz;
resub;resub;rf;rf;rfz;resub;resub -z;rw;rf;resub;
b;rf;resub;rf;resub;rw;rfz;rwz;rw;rw;
rf;resub;rfz;rfz;rwz;rfz;rwz;b;b;resub -z;
resub;resub;rwz;rwz;rw;rf;rf;rfz;rwz;rfz;
resub;rf;b;rf;rwz;rfz;rfz;rfz;b;rwz;
b;b;resub;resub;b;resub;rfz;resub;rfz;rf;
resub;resub -z;rwz;rf;b;resub -z;rf;b;rfz;b;
rfz;rfz;rfz;b;rw;rf;rwz;rfz;resub;rf;
rfz;rfz;rf;resub -z;rw;rwz;rf;rf;resub;b;
resub -z;rwz;rfz;resub;b;b;rwz;rw;rfz;rw;
rw;rf;rwz;rfz;resub;rf;resub -z;rf;rf;rw;
resub -z;rwz;resub -z;resub;b;resub -z;resub -z;rf;b;rfz;
rw;resub;rfz;rf;rf;rfz;rwz;rw;rwz;rw;
rwz;rfz;resub -z;rwz;b;resub -z;rwz;b;rw;rw;
resub -z;resub -z;rfz;resub;rfz;resub -z;rfz;rf;rwz;b;
rwz;rf;rwz;rfz;resub;b;b;b;b;rwz;
rw;b;rfz;rf;resub;rfz;rwz;resub;rw;b;
rf;resub -z;b;rfz;rwz;b;rwz;resub;resub -z;rfz;
b;rw;rf;resub -z;resub;rw;resub;resub;resub;resub;
rf;b;b;rf;b;resub -z;resub -z;rw;rfz;rw;
resub;b;rf;rfz;b;rfz;b;resub;resub -z;rwz;
b;b;resub -z;resub -z;rf;rw;b;rfz;rf;rfz;
rwz;resub -z;b;rf;rwz;rf;rw;rfz;b;rfz;
resub;rf;resub;resub;resub;rfz;resub -z;rwz;resub;resub -z;
b;resub;b;rf;rfz;rfz;rwz;rf;resub;rf;
resub -z;rf;rf;rw;resub -z;rw;resub -z;resub -z;rw;rfz;
resub -z;b;rw;resub;resub -z;rfz;rw;rf;rfz;rw;
resub -z;resub;rfz;b;resub;rwz;resub -z;rfz;b;resub -z;
resub -z;resub -z;resub -z;resub -z;rfz;b;resub;b;rw;rf;
resub;b;resub -z;rw;resub;rwz;rfz;b;resub -z;rwz;
resub -z;resub -z;resub;resub -z;b;rwz;rwz;resub;rw;b;
rfz;rw;rf;resub;resub -z;b;rwz;rwz;rw;b;
resub;b;rwz;rfz;rfz;rw;rw;rw;resub -z;rfz;
rw;resub;rf;rfz;resub;rwz;rf;resub;rw;resub;
b;resub -z;b;rf;rf;resub -z;resub -z;resub -z;b;b;
resub -z;b;b;resub -z;rwz;resub;rf;b;b;rfz;
resub;rfz;rfz;rw;rw;b;b;rfz;b;rw;
rw;rwz;rfz;resub -z;b;rw;resub -z;b;rwz;rwz;
rfz;resub -z;rwz;rwz;rwz;resub -z;b;rw;resub;rwz;
b;rfz;b;rw;resub;rfz;rwz;rf;rw;rwz;
rf;rfz;resub -z;rf;resub;resub;resub -z;rwz;rf;rf;
rfz;b;rwz;rf;rfz;resub;rf;resub -z;rwz;rw;
rw;rfz;rfz;resub;b;rw;b;rf;b;rfz;
rf;rwz;rwz;b;rf;rwz;resub -z;resub;rwz;rf;
resub;rf;rfz;rw;resub -z;rw;rw;rf;b;rw;
resub;rfz;rwz;resub;rfz;rf;b;resub;rw;rw;
rw;b;rwz;rwz;b;rfz;resub -z;rwz;rfz;resub -z;
resub;resub -z;rw;resub -z;rw;resub;b;rf;resub -z;rwz;
rf;rf;rw;resub;b;b;rw;resub -z;rf;rwz;
rwz;rfz;rf;resub;b;rw;rwz;rw;rw;resub;
rw;b;resub;rwz;rwz;b;b;rwz;rfz;resub -z;
rw;rfz;rf;b;resub;rw;rfz;rfz;rwz;resub -z;
b;resub -z;rwz;rwz;rw;resub;rwz;rf;rwz;rw;
resub -z;resub;rwz;rfz;rfz;rf;rfz;rf;rf;resub;
rwz;b;resub;rw;rwz;b;rfz;resub;b;resub;
b;b;rfz;b;resub -z;rfz;resub;b;resub;rwz;
rf;rw;rw;b;resub -z;rfz;rw;rf;rw;rfz;
rfz;b;rw;rfz;rfz;rw;rw;resub -z;rf;resub -z;
rfz;rf;rfz;resub -z;rwz;rwz;rw;rwz;rfz;rfz;
b;rf;resub;rw;resub;rf;resub;resub;rfz;resub;
resub;rf;resub;resub;rw;rw;resub -z;resub -z;resub;rwz;
rwz;rfz;rfz;resub -z;b;resub -z;rw;rwz;rw;rfz;
b;resub -z;rf;rfz;resub;rfz;b;rfz;b;rwz;
resub -z;resub -z;rw;rf;rwz;rw;resub -z;rf;rf;resub;
rfz;rw;rf;b;resub -z;b;rw;b;rf;rw;
rf;b;rfz;resub -z;rfz;resub;rw;rwz;rwz;resub;
b;resub -z;resub;resub;rfz;rf;rwz;b;resub;rwz;
resub -z;rwz;rw;resub;rfz;rfz;rw;rf;rf;resub -z;
rw;rwz;resub -z;rwz;rwz;rwz;resub -z;resub -z;resub;resub -z;
rw;rwz;rf;rfz;b;rfz;rfz;resub -z;rfz;rfz;
rw;b;rw;rw;resub;rfz;resub -z;rw;rw;resub -z;
resub -z;rwz;rwz;resub;rfz;rf;rw;rfz;rfz;b;
rfz;resub;resub;resub;b;rwz;resub -z;resub -z;resub;rw;
rf;rwz;resub -z;rwz;rwz;rw;rwz;rw;rwz;rfz;
resub;rf;resub -z;rw;rwz;rf;resub -z;rw;resub -z;rwz;
resub -z;rw;rwz;rf;resub;rfz;rw;rwz;rw;rw;
resub -z;b;rw;rf;resub;resub -z;rw;rwz;rfz;rwz;
resub;rf;resub;resub;b;rf;resub;rf;rf;resub;
rf;resub -z;rw;resub;rwz;b;rw;rwz;rwz;rwz;
b;b;resub;rf;resub;rfz;rw;rfz;b;rw;
resub -z;rfz;b;rwz;resub;resub -z;b;rf;b;b;
rw;resub;resub;b;rf;rwz;resub -z;b;b;rw;
b;b;rw;resub -z;rfz;rf;rf;rw;rw;resub -z;
rwz;resub;rwz;b;b;rf;resub;resub -z;resub -z;b;
rfz;b;rwz;rwz;rfz;rw;resub;rw;resub;resub;
resub;rwz;resub -z;rw;rw;b;resub;rw;resub;b;
rwz;rf;b;rwz;rwz;rw;rwz;b;rwz;rwz;
rfz;rwz;b;resub -z;rf;resub -z;b;rf;b;rf;
rwz;resub;rwz;resub;resub;resub -z;b;rf;rf;rf;
rf;rfz;rf;resub;resub -z;rf;rfz;resub;rwz;rwz;
rfz;b;rfz;b;rw;b;resub;rfz;rwz;resub -z;
b;rfz;rf;resub;rfz;rfz;rf;rwz;rfz;rf;
rf;b;b;rfz;resub -z;resub;rwz;rw;rfz;resub -z;
rwz;rf;rf;rf;resub -z;rwz;rfz;rf;resub;resub -z;
b;b;resub -z;resub;rf;rwz;rf;rwz;rf;rw;
rf;resub;resub;rf;resub -z;rwz;rfz;resub -z;rwz;rwz;
rf;resub -z;rfz;rw;rw;resub -z;rwz;rwz;rf;rwz;
rf;resub -z;rf;rf;resub -z;resub -z;rfz;rw;rfz;resub -z;
resub;resub;rwz;rf;rf;rfz;rwz;rfz;resub;rf;
resub;resub;resub;rfz;rwz;b;rf;resub -z;resub;b;
resub -z;resub;resub;rw;rw;resub -z;rwz;b;rwz;b;
rwz;rfz;rf;resub;resub;b;rfz;b;resub -z;rwz;
rw;rw;rwz;resub;resub -z;rwz;resub -z;rwz;resub -z;rwz;
b;resub;rwz;rf;b;rw;rwz;b;rfz;rf;
resub -z;resub -z;rf;resub;rfz;rf;rwz;resub;resub -z;rfz;
rwz;rw;rwz;rwz;b;resub -z;rf;resub;rw;rf;
rwz;rw;rw;rwz;rw;rw;rfz;rfz;b;resub -z;
rw;resub;resub;rfz;b;rfz;rf;resub;rw;resub -z;
resub -z;rw;rwz;resub -z;rf;resub -z;rfz;rw;rfz;rf;
rw;rfz;rf;b;rw;b;resub;rf;rwz;rf;
resub;resub;rwz;b;rfz;rwz;resub;rf;rw;rfz;
rf;rfz;rw;rf;b;rwz;rwz;resub -z;rf;rfz;
resub -z;resub;rwz;rfz;resub -z;resub -z;rw;resub -z;rf;resub -z;
resub -z;rw;rwz;rfz;rw;resub -z;b;rwz;resub -z;rw;
b;b;rfz;rfz;rw;resub -z;b;b;rfz;rw;
rwz;rf;rw;rwz;rwz;rwz;rwz;resub -z;rw;b;
resub -z;b;resub;rw;resub;rf;rw;rf;rwz;rf;
rw;resub;rw;rfz;resub;rwz;resub;rfz;rfz;resub;
rwz;rf;rfz;rfz;rw;resub;resub;resub -z;b;rfz;
b;rfz;rf;rf;rw;rfz;resub;b;rw;resub;
resub;rfz;resub;rfz;resub;rw;resub -z;b;resub -z;b;
resub -z;rw;rwz;rfz;rfz;rw;rfz;resub -z;resub;rfz;
rw;rf;b;rfz;resub -z;b;rw;rw;b;rfz;
rwz;rw;resub -z;resub -z;resub -z;rw;rw;rf;rf;rf;
resub;resub -z;rw;rw;rw;resub -z;rw;b;rw;resub -z;
rwz;resub;rwz;rfz;rf;resub;b;rw;b;resub -z;
resub -z;b;rwz;rwz;rfz;resub;rwz;rf;rf;rfz;
rwz;b;rw;rf;rfz;rfz;rfz;rw;b;rw;
resub;resub -z;rf;resub -z;rfz;resub -z;resub;rfz;resub -z;rfz;
rw;rwz;rfz;rw;rw;resub;rf;rf;b;rw;
resub;resub -z;resub;resub;rf;resub;b;resub;b;resub -z;
resub;resub -z;resub;rw;rfz;rf;b;rfz;b;rwz;
